1 1:0 2:0.6 3:0.5 4:0.17 5:1.13 6:0.4405 7:0.267 8:0.335
1 1:0 2:0.65 3:0.505 4:0.165 5:1.357 6:0.5725 7:0.281 8:0.43
1 1:2 2:0.67 3:0.535 4:0.19 5:1.669 6:0.7465 7:0.2935 8:0.508
1 1:2 2:0.695 3:0.55 4:0.195 5:1.6645 6:0.727 7:0.36 8:0.445
1 1:0 2:0.565 3:0.45 4:0.165 5:0.887 6:0.37 7:0.239 8:0.249
0 1:2 2:0.35 3:0.265 4:0.09 5:0.2255 6:0.0995 7:0.0485 8:0.07
0 1:0 2:0.53 3:0.42 4:0.135 5:0.677 6:0.2565 7:0.1415 8:0.21
0 1:2 2:0.44 3:0.365 4:0.125 5:0.516 6:0.2155 7:0.114 8:0.155
0 1:1 2:0.33 3:0.255 4:0.08 5:0.205 6:0.0895 7:0.0395 8:0.055
0 1:2 2:0.475 3:0.37 4:0.125 5:0.5095 6:0.2165 7:0.1125 8:0.165
0 1:0 2:0.55 3:0.44 4:0.15 5:0.8945 6:0.3145 7:0.151 8:0.32
0 1:0 2:0.525 3:0.38 4:0.14 5:0.6065 6:0.194 7:0.1475 8:0.21
0 1:0 2:0.47 3:0.355 4:0.1 5:0.4755 6:0.1675 7:0.0805 8:0.185
0 1:1 2:0.355 3:0.28 4:0.085 5:0.2905 6:0.095 7:0.0395 8:0.115
0 1:2 2:0.45 3:0.32 4:0.1 5:0.381 6:0.1705 7:0.075 8:0.115
0 1:1 2:0.38 3:0.275 4:0.1 5:0.2255 6:0.08 7:0.049 8:0.085
0 1:0 2:0.565 3:0.44 4:0.155 5:0.9395 6:0.4275 7:0.214 8:0.27
0 1:2 2:0.59 3:0.445 4:0.14 5:0.931 6:0.356 7:0.234 8:0.28
0 1:2 2:0.605 3:0.475 4:0.18 5:0.9365 6:0.394 7:0.219 8:0.295
0 1:2 2:0.58 3:0.47 4:0.165 5:0.9975 6:0.3935 7:0.242 8:0.33
0 1:0 2:0.68 3:0.56 4:0.165 5:1.639 6:0.6055 7:0.2805 8:0.46
0 1:0 2:0.705 3:0.55 4:0.2 5:1.7095 6:0.633 7:0.4115 8:0.49
0 1:2 2:0.465 3:0.355 4:0.105 5:0.4795 6:0.227 7:0.124 8:0.125
0 1:2 2:0.355 3:0.29 4:0.09 5:0.3275 6:0.134 7:0.086 8:0.09
0 1:0 2:0.45 3:0.335 4:0.105 5:0.425 6:0.1865 7:0.091 8:0.115
0 1:0 2:0.55 3:0.425 4:0.135 5:0.8515 6:0.362 7:0.196 8:0.27
0 1:1 2:0.24 3:0.175 4:0.045 5:0.07 6:0.0315 7:0.0235 8:0.02
0 1:1 2:0.205 3:0.15 4:0.055 5:0.042 6:0.0255 7:0.015 8:0.012
0 1:0 2:0.46 3:0.375 4:0.12 5:0.4605 6:0.1775 7:0.11 8:0.15
0 1:1 2:0.325 3:0.245 4:0.07 5:0.161 6:0.0755 7:0.0255 8:0.045
0 1:0 2:0.525 3:0.425 4:0.16 5:0.8355 6:0.3545 7:0.2135 8:0.245
0 1:2 2:0.4 3:0.32 4:0.095 5:0.303 6:0.1335 7:0.06 8:0.1
0 1:0 2:0.47 3:0.36 4:0.12 5:0.4775 6:0.2105 7:0.1055 8:0.15
0 1:0 2:0.5 3:0.4 4:0.14 5:0.6615 6:0.2565 7:0.1755 8:0.22
0 1:2 2:0.445 3:0.35 4:0.12 5:0.4425 6:0.192 7:0.0955 8:0.135
0 1:2 2:0.47 3:0.385 4:0.135 5:0.5895 6:0.2765 7:0.12 8:0.17
0 1:1 2:0.245 3:0.19 4:0.06 5:0.086 6:0.042 7:0.014 8:0.025
0 1:2 2:0.45 3:0.345 4:0.105 5:0.4115 6:0.18 7:0.1125 8:0.135
0 1:2 2:0.505 3:0.405 4:0.11 5:0.625 6:0.305 7:0.16 8:0.175
0 1:0 2:0.53 3:0.41 4:0.13 5:0.6965 6:0.302 7:0.1935 8:0.2
0 1:2 2:0.425 3:0.325 4:0.095 5:0.3785 6:0.1705 7:0.08 8:0.1
0 1:2 2:0.52 3:0.4 4:0.12 5:0.58 6:0.234 7:0.1315 8:0.185
0 1:0 2:0.565 3:0.44 4:0.16 5:0.915 6:0.354 7:0.1935 8:0.32
0 1:0 2:0.595 3:0.495 4:0.185 5:1.285 6:0.416 7:0.224 8:0.485
0 1:0 2:0.475 3:0.39 4:0.12 5:0.5305 6:0.2135 7:0.1155 8:0.17
0 1:1 2:0.31 3:0.235 4:0.07 5:0.151 6:0.063 7:0.0405 8:0.045
0 1:2 2:0.555 3:0.425 4:0.13 5:0.7665 6:0.264 7:0.168 8:0.275
0 1:0 2:0.595 3:0.475 4:0.17 5:1.247 6:0.48 7:0.225 8:0.425
0 1:0 2:0.605 3:0.45 4:0.195 5:1.098 6:0.481 7:0.2895 8:0.315
0 1:0 2:0.6 3:0.475 4:0.15 5:1.0075 6:0.4425 7:0.221 8:0.28
0 1:2 2:0.595 3:0.475 4:0.14 5:0.944 6:0.3625 7:0.189 8:0.315
0 1:0 2:0.6 3:0.47 4:0.15 5:0.922 6:0.363 7:0.194 8:0.305
0 1:0 2:0.615 3:0.475 4:0.17 5:1.1025 6:0.4695 7:0.2355 8:0.345
0 1:2 2:0.62 3:0.51 4:0.175 5:1.615 6:0.5105 7:0.192 8:0.675
0 1:0 2:0.52 3:0.425 4:0.165 5:0.9885 6:0.396 7:0.225 8:0.32
0 1:2 2:0.58 3:0.45 4:0.14 5:1.013 6:0.38 7:0.216 8:0.36
0 1:0 2:0.57 3:0.465 4:0.18 5:1.295 6:0.339 7:0.2225 8:0.44
0 1:2 2:0.625 3:0.465 4:0.14 5:1.195 6:0.4825 7:0.205 8:0.4
0 1:0 2:0.575 3:0.45 4:0.16 5:0.9775 6:0.3135 7:0.231 8:0.33
0 1:2 2:0.565 3:0.425 4:0.135 5:0.8115 6:0.341 7:0.1675 8:0.255
0 1:2 2:0.555 3:0.44 4:0.15 5:0.755 6:0.307 7:0.1525 8:0.26
0 1:2 2:0.595 3:0.465 4:0.175 5:1.115 6:0.4015 7:0.254 8:0.39
0 1:0 2:0.625 3:0.495 4:0.165 5:1.262 6:0.507 7:0.318 8:0.39
0 1:2 2:0.535 3:0.435 4:0.15 5:0.725 6:0.269 7:0.1385 8:0.25
0 1:2 2:0.47 3:0.375 4:0.13 5:0.523 6:0.214 7:0.132 8:0.145
0 1:2 2:0.55 3:0.435 4:0.145 5:0.843 6:0.328 7:0.1915 8:0.255
0 1:2 2:0.53 3:0.435 4:0.16 5:0.883 6:0.316 7:0.164 8:0.335
0 1:2 2:0.605 3:0.47 4:0.16 5:1.1735 6:0.4975 7:0.2405 8:0.345
0 1:0 2:0.5 3:0.4 4:0.125 5:0.6675 6:0.261 7:0.1315 8:0.22
0 1:0 2:0.435 3:0.395 4:0.105 5:0.3635 6:0.136 7:0.098 8:0.13
0 1:2 2:0.495 3:0.395 4:0.125 5:0.5415 6:0.2375 7:0.1345 8:0.155
0 1:2 2:0.465 3:0.36 4:0.105 5:0.431 6:0.172 7:0.107 8:0.175
0 1:1 2:0.435 3:0.32 4:0.08 5:0.3325 6:0.1485 7:0.0635 8:0.105
0 1:2 2:0.425 3:0.35 4:0.105 5:0.393 6:0.13 7:0.063 8:0.165
0 1:2 2:0.44 3:0.34 4:0.105 5:0.402 6:0.1305 7:0.0955 8:0.165
0 1:2 2:0.405 3:0.305 4:0.085 5:0.2605 6:0.1145 7:0.0595 8:0.085
0 1:0 2:0.47 3:0.365 4:0.105 5:0.4205 6:0.163 7:0.1035 8:0.14
0 1:1 2:0.385 3:0.295 4:0.085 5:0.2535 6:0.103 7:0.0575 8:0.085
0 1:0 2:0.515 3:0.425 4:0.14 5:0.766 6:0.304 7:0.1725 8:0.255
0 1:2 2:0.37 3:0.265 4:0.075 5:0.214 6:0.09 7:0.051 8:0.07
0 1:1 2:0.36 3:0.28 4:0.08 5:0.1755 6:0.081 7:0.0505 8:0.07
0 1:1 2:0.375 3:0.275 4:0.09 5:0.238 6:0.1075 7:0.0545 8:0.07
0 1:1 2:0.385 3:0.29 4:0.085 5:0.2505 6:0.112 7:0.061 8:0.08
0 1:2 2:0.71 3:0.54 4:0.165 5:1.959 6:0.7665 7:0.261 8:0.78
0 1:0 2:0.325 3:0.26 4:0.09 5:0.1915 6:0.085 7:0.036 8:0.062
0 1:1 2:0.265 3:0.2 4:0.065 5:0.0975 6:0.04 7:0.0205 8:0.028
0 1:0 2:0.425 3:0.33 4:0.115 5:0.406 6:0.1635 7:0.081 8:0.1355
0 1:0 2:0.305 3:0.23 4:0.08 5:0.156 6:0.0675 7:0.0345 8:0.048
0 1:2 2:0.345 3:0.255 4:0.09 5:0.2005 6:0.094 7:0.0295 8:0.063
0 1:0 2:0.405 3:0.325 4:0.11 5:0.3555 6:0.151 7:0.063 8:0.117
0 1:2 2:0.375 3:0.285 4:0.095 5:0.253 6:0.096 7:0.0575 8:0.0925
0 1:0 2:0.55 3:0.45 4:0.145 5:0.741 6:0.295 7:0.1435 8:0.2665
0 1:2 2:0.65 3:0.52 4:0.19 5:1.3445 6:0.519 7:0.306 8:0.4465
0 1:0 2:0.49 3:0.38 4:0.125 5:0.549 6:0.245 7:0.1075 8:0.174
0 1:1 2:0.28 3:0.205 4:0.08 5:0.127 6:0.052 7:0.039 8:0.042
0 1:1 2:0.175 3:0.13 4:0.055 5:0.0315 6:0.0105 7:0.0065 8:0.0125
0 1:1 2:0.17 3:0.13 4:0.095 5:0.03 6:0.013 7:0.008 8:0.01
0 1:2 2:0.59 3:0.475 4:0.145 5:1.053 6:0.4415 7:0.262 8:0.325
0 1:0 2:0.605 3:0.5 4:0.185 5:1.1185 6:0.469 7:0.2585 8:0.335
0 1:0 2:0.635 3:0.515 4:0.19 5:1.3715 6:0.5065 7:0.305 8:0.45
0 1:0 2:0.605 3:0.485 4:0.16 5:1.0565 6:0.37 7:0.2355 8:0.355
0 1:0 2:0.565 3:0.45 4:0.135 5:0.9885 6:0.387 7:0.1495 8:0.31
0 1:2 2:0.515 3:0.405 4:0.13 5:0.722 6:0.32 7:0.131 8:0.21
0 1:0 2:0.575 3:0.46 4:0.19 5:0.994 6:0.392 7:0.2425 8:0.34
0 1:2 2:0.645 3:0.485 4:0.215 5:1.514 6:0.546 7:0.2615 8:0.635
0 1:0 2:0.58 3:0.455 4:0.17 5:0.9075 6:0.374 7:0.2135 8:0.285
0 1:2 2:0.605 3:0.465 4:0.165 5:1.056 6:0.4215 7:0.2475 8:0.34
0 1:0 2:0.605 3:0.485 4:0.16 5:1.222 6:0.53 7:0.2575 8:0.28
0 1:0 2:0.725 3:0.56 4:0.21 5:2.141 6:0.65 7:0.398 8:1.005
0 1:0 2:0.65 3:0.545 4:0.23 5:1.752 6:0.5605 7:0.2895 8:0.815
0 1:2 2:0.725 3:0.57 4:0.19 5:2.55 6:1.0705 7:0.483 8:0.725
0 1:0 2:0.68 3:0.57 4:0.205 5:1.842 6:0.625 7:0.408 8:0.65
0 1:2 2:0.695 3:0.55 4:0.215 5:1.9565 6:0.7125 7:0.541 8:0.59
0 1:0 2:0.53 3:0.395 4:0.145 5:0.775 6:0.308 7:0.169 8:0.255
0 1:0 2:0.52 3:0.405 4:0.115 5:0.776 6:0.32 7:0.1845 8:0.22
0 1:1 2:0.235 3:0.16 4:0.04 5:0.048 6:0.0185 7:0.018 8:0.015
0 1:1 2:0.36 3:0.26 4:0.09 5:0.1785 6:0.0645 7:0.037 8:0.075
0 1:1 2:0.225 3:0.16 4:0.045 5:0.0465 6:0.025 7:0.015 8:0.015
0 1:2 2:0.64 3:0.51 4:0.175 5:1.368 6:0.515 7:0.266 8:0.57
0 1:0 2:0.62 3:0.475 4:0.175 5:1.0165 6:0.4355 7:0.214 8:0.325
0 1:0 2:0.645 3:0.51 4:0.2 5:1.5675 6:0.621 7:0.367 8:0.46
0 1:0 2:0.585 3:0.46 4:0.17 5:0.9325 6:0.365 7:0.271 8:0.29
0 1:2 2:0.615 3:0.48 4:0.18 5:1.1595 6:0.4845 7:0.2165 8:0.325
0 1:2 2:0.61 3:0.485 4:0.17 5:1.0225 6:0.419 7:0.2405 8:0.36
0 1:2 2:0.58 3:0.45 4:0.15 5:0.927 6:0.276 7:0.1815 8:0.36
0 1:0 2:0.51 3:0.4 4:0.14 5:0.8145 6:0.459 7:0.1965 8:0.195
0 1:2 2:0.5 3:0.405 4:0.155 5:0.772 6:0.346 7:0.1535 8:0.245
0 1:2 2:0.585 3:0.46 4:0.185 5:0.922 6:0.3635 7:0.213 8:0.285
0 1:0 2:0.45 3:0.345 4:0.12 5:0.4165 6:0.1655 7:0.095 8:0.135
0 1:2 2:0.5 3:0.4 4:0.165 5:0.825 6:0.254 7:0.205 8:0.285
0 1:0 2:0.5 3:0.4 4:0.145 5:0.63 6:0.234 7:0.1465 8:0.23
0 1:0 2:0.53 3:0.435 4:0.17 5:0.8155 6:0.2985 7:0.155 8:0.275
0 1:0 2:0.44 3:0.34 4:0.14 5:0.482 6:0.186 7:0.1085 8:0.16
0 1:1 2:0.4 3:0.3 4:0.11 5:0.315 6:0.109 7:0.067 8:0.12
0 1:0 2:0.525 3:0.415 4:0.17 5:0.8325 6:0.2755 7:0.1685 8:0.31
0 1:0 2:0.49 3:0.365 4:0.145 5:0.6345 6:0.1995 7:0.1625 8:0.22
0 1:2 2:0.335 3:0.25 4:0.09 5:0.181 6:0.0755 7:0.0415 8:0.06
0 1:0 2:0.415 3:0.325 4:0.105 5:0.38 6:0.1595 7:0.0785 8:0.12
0 1:2 2:0.55 3:0.405 4:0.14 5:0.8025 6:0.244 7:0.1635 8:0.255
0 1:1 2:0.405 3:0.3 4:0.12 5:0.324 6:0.1265 7:0.07 8:0.11
0 1:2 2:0.47 3:0.36 4:0.135 5:0.501 6:0.1665 7:0.115 8:0.165
0 1:1 2:0.425 3:0.38 4:0.105 5:0.3265 6:0.1285 7:0.0785 8:0.1
0 1:0 2:0.5 3:0.37 4:0.135 5:0.45 6:0.1715 7:0.1055 8:0.155
0 1:0 2:0.39 3:0.29 4:0.125 5:0.3055 6:0.121 7:0.082 8:0.09
0 1:1 2:0.365 3:0.27 4:0.085 5:0.205 6:0.078 7:0.0485 8:0.07
0 1:0 2:0.53 3:0.415 4:0.16 5:0.783 6:0.2935 7:0.158 8:0.245
0 1:2 2:0.555 3:0.445 4:0.135 5:0.836 6:0.336 7:0.1625 8:0.275
0 1:2 2:0.565 3:0.44 4:0.175 5:0.9025 6:0.31 7:0.193 8:0.325
0 1:2 2:0.625 3:0.505 4:0.215 5:1.4455 6:0.496 7:0.287 8:0.435
0 1:1 2:0.275 3:0.215 4:0.075 5:0.1155 6:0.0485 7:0.029 8:0.035
0 1:1 2:0.295 3:0.225 4:0.08 5:0.124 6:0.0485 7:0.032 8:0.04
0 1:1 2:0.13 3:0.1 4:0.03 5:0.013 6:0.0045 7:0.003 8:0.004
0 1:1 2:0.16 3:0.12 4:0.035 5:0.021 6:0.0075 7:0.0045 8:0.005
0 1:2 2:0.565 3:0.425 4:0.16 5:0.9425 6:0.3495 7:0.2185 8:0.275
0 1:1 2:0.35 3:0.26 4:0.085 5:0.174 6:0.0705 7:0.0345 8:0.06
0 1:1 2:0.36 3:0.275 4:0.085 5:0.1975 6:0.0745 7:0.0415 8:0.07
0 1:1 2:0.345 3:0.27 4:0.11 5:0.2135 6:0.082 7:0.0545 8:0.07
0 1:1 2:0.33 3:0.25 4:0.105 5:0.1715 6:0.0655 7:0.035 8:0.06
0 1:2 2:0.59 3:0.47 4:0.18 5:1.1235 6:0.4205 7:0.2805 8:0.36
0 1:0 2:0.575 3:0.46 4:0.185 5:1.094 6:0.4485 7:0.217 8:0.345
0 1:2 2:0.6 3:0.495 4:0.165 5:1.2415 6:0.485 7:0.2775 8:0.34
0 1:2 2:0.56 3:0.45 4:0.175 5:1.011 6:0.3835 7:0.2065 8:0.37
0 1:2 2:0.56 3:0.45 4:0.185 5:1.07 6:0.3805 7:0.175 8:0.41
0 1:0 2:0.635 3:0.505 4:0.17 5:1.415 6:0.605 7:0.297 8:0.365
0 1:0 2:0.59 3:0.475 4:0.16 5:1.1015 6:0.4775 7:0.2555 8:0.295
0 1:0 2:0.57 3:0.44 4:0.125 5:0.865 6:0.3675 7:0.1725 8:0.27
0 1:1 2:0.245 3:0.195 4:0.06 5:0.095 6:0.0445 7:0.0245 8:0.026
0 1:2 2:0.35 3:0.275 4:0.11 5:0.2925 6:0.1225 7:0.0635 8:0.0905
0 1:0 2:0.45 3:0.36 4:0.125 5:0.4995 6:0.2035 7:0.1 8:0.17
0 1:0 2:0.64 3:0.525 4:0.215 5:1.779 6:0.4535 7:0.2855 8:0.55
0 1:2 2:0.59 3:0.5 4:0.2 5:1.187 6:0.412 7:0.2705 8:0.37
0 1:2 2:0.62 3:0.485 4:0.205 5:1.219 6:0.3875 7:0.2505 8:0.385
0 1:2 2:0.61 3:0.5 4:0.24 5:1.642 6:0.532 7:0.3345 8:0.69
0 1:0 2:0.535 3:0.415 4:0.185 5:0.8415 6:0.314 7:0.1585 8:0.3
0 1:0 2:0.455 3:0.355 4:0.12 5:0.4495 6:0.177 7:0.104 8:0.15
0 1:2 2:0.485 3:0.395 4:0.14 5:0.6295 6:0.2285 7:0.127 8:0.225
0 1:2 2:0.53 3:0.435 4:0.155 5:0.699 6:0.288 7:0.1595 8:0.205
0 1:0 2:0.495 3:0.4 4:0.155 5:0.6445 6:0.242 7:0.1325 8:0.205
0 1:0 2:0.535 3:0.435 4:0.16 5:0.8105 6:0.3155 7:0.1795 8:0.24
0 1:2 2:0.54 3:0.435 4:0.18 5:0.996 6:0.3835 7:0.226 8:0.325
0 1:2 2:0.61 3:0.475 4:0.165 5:1.116 6:0.428 7:0.2205 8:0.315
0 1:0 2:0.565 3:0.455 4:0.175 5:1.013 6:0.342 7:0.207 8:0.35
0 1:2 2:0.6 3:0.495 4:0.195 5:1.0575 6:0.384 7:0.19 8:0.375
0 1:1 2:0.275 3:0.205 4:0.075 5:0.1105 6:0.045 7:0.0285 8:0.035
0 1:1 2:0.28 3:0.21 4:0.085 5:0.1065 6:0.039 7:0.0295 8:0.03
0 1:2 2:0.37 3:0.28 4:0.105 5:0.234 6:0.0905 7:0.0585 8:0.075
0 1:0 2:0.405 3:0.305 4:0.095 5:0.3485 6:0.1455 7:0.0895 8:0.1
0 1:2 2:0.37 3:0.28 4:0.1 5:0.252 6:0.1065 7:0.0595 8:0.074
0 1:2 2:0.36 3:0.27 4:0.1 5:0.217 6:0.0885 7:0.0495 8:0.0715
0 1:1 2:0.2 3:0.145 4:0.06 5:0.037 6:0.0125 7:0.0095 8:0.011
0 1:2 2:0.645 3:0.515 4:0.24 5:1.5415 6:0.471 7:0.369 8:0.535
0 1:2 2:0.55 3:0.41 4:0.125 5:0.7605 6:0.2505 7:0.1635 8:0.195
0 1:2 2:0.57 3:0.435 4:0.145 5:0.9055 6:0.3925 7:0.2355 8:0.275
0 1:2 2:0.56 3:0.44 4:0.14 5:0.971 6:0.443 7:0.2045 8:0.265
0 1:2 2:0.595 3:0.455 4:0.195 5:1.3305 6:0.4595 7:0.3235 8:0.345
0 1:0 2:0.62 3:0.47 4:0.2 5:1.2255 6:0.381 7:0.27 8:0.435
0 1:1 2:0.45 3:0.355 4:0.11 5:0.4585 6:0.194 7:0.067 8:0.14
0 1:0 2:0.635 3:0.535 4:0.19 5:1.242 6:0.576 7:0.2475 8:0.39
0 1:2 2:0.45 3:0.35 4:0.1 5:0.3675 6:0.1465 7:0.1015 8:0.12
0 1:0 2:0.58 3:0.455 4:0.155 5:0.8365 6:0.315 7:0.1385 8:0.32
0 1:1 2:0.265 3:0.21 4:0.06 5:0.0965 6:0.0425 7:0.022 8:0.03
0 1:1 2:0.265 3:0.205 4:0.07 5:0.1055 6:0.039 7:0.041 8:0.035
0 1:2 2:0.335 3:0.265 4:0.105 5:0.222 6:0.0935 7:0.056 8:0.075
0 1:1 2:0.355 3:0.275 4:0.09 5:0.251 6:0.097 7:0.053 8:0.08
0 1:0 2:0.4 3:0.325 4:0.12 5:0.3185 6:0.134 7:0.0565 8:0.095
0 1:1 2:0.3 3:0.22 4:0.08 5:0.121 6:0.0475 7:0.042 8:0.035
0 1:2 2:0.62 3:0.475 4:0.185 5:1.325 6:0.6045 7:0.325 8:0.33
0 1:0 2:0.62 3:0.51 4:0.205 5:1.3475 6:0.4775 7:0.2565 8:0.48
0 1:0 2:0.505 3:0.375 4:0.18 5:0.568 6:0.2325 7:0.1495 8:0.17
0 1:1 2:0.34 3:0.26 4:0.08 5:0.2 6:0.08 7:0.0555 8:0.055
0 1:1 2:0.375 3:0.305 4:0.115 5:0.2715 6:0.092 7:0.074 8:0.09
0 1:2 2:0.61 3:0.48 4:0.15 5:1.2 6:0.56 7:0.2455 8:0.28
0 1:0 2:0.61 3:0.495 4:0.185 5:1.153 6:0.536 7:0.2905 8:0.245
0 1:2 2:0.58 3:0.455 4:0.17 5:0.93 6:0.408 7:0.259 8:0.22
0 1:2 2:0.7 3:0.58 4:0.205 5:2.13 6:0.7415 7:0.49 8:0.58
0 1:2 2:0.675 3:0.525 4:0.185 5:1.587 6:0.6935 7:0.336 8:0.395
0 1:0 2:0.645 3:0.525 4:0.19 5:1.8085 6:0.7035 7:0.3885 8:0.395
0 1:2 2:0.745 3:0.585 4:0.215 5:2.499 6:0.9265 7:0.472 8:0.7
0 1:0 2:0.685 3:0.545 4:0.18 5:1.768 6:0.7495 7:0.392 8:0.485
0 1:2 2:0.605 3:0.49 4:0.18 5:1.227 6:0.48 7:0.287 8:0.35
0 1:0 2:0.59 3:0.465 4:0.15 5:0.997 6:0.392 7:0.246 8:0.34
0 1:0 2:0.65 3:0.525 4:0.175 5:1.4225 6:0.61 7:0.2995 8:0.445
0 1:0 2:0.6 3:0.48 4:0.15 5:1.029 6:0.4085 7:0.2705 8:0.295
0 1:2 2:0.63 3:0.515 4:0.16 5:1.016 6:0.4215 7:0.244 8:0.355
0 1:0 2:0.58 3:0.455 4:0.12 5:1.0735 6:0.479 7:0.2735 8:0.265
0 1:2 2:0.63 3:0.49 4:0.18 5:1.13 6:0.458 7:0.2765 8:0.315
0 1:0 2:0.69 3:0.56 4:0.215 5:1.719 6:0.68 7:0.299 8:0.47
0 1:0 2:0.65 3:0.545 4:0.165 5:1.566 6:0.6645 7:0.3455 8:0.415
0 1:0 2:0.66 3:0.565 4:0.195 5:1.7605 6:0.692 7:0.3265 8:0.5
0 1:0 2:0.68 3:0.58 4:0.2 5:1.787 6:0.585 7:0.453 8:0.6
0 1:0 2:0.675 3:0.545 4:0.195 5:1.7345 6:0.6845 7:0.3695 8:0.605
0 1:0 2:0.61 3:0.495 4:0.185 5:1.1085 6:0.3705 7:0.3135 8:0.33
0 1:2 2:0.605 3:0.47 4:0.18 5:1.1405 6:0.3755 7:0.2805 8:0.385
0 1:2 2:0.485 3:0.4 4:0.135 5:0.663 6:0.313 7:0.137 8:0.2
0 1:2 2:0.47 3:0.375 4:0.12 5:0.5565 6:0.226 7:0.122 8:0.195
0 1:2 2:0.545 3:0.425 4:0.135 5:0.8445 6:0.373 7:0.21 8:0.235
0 1:0 2:0.455 3:0.37 4:0.105 5:0.4925 6:0.216 7:0.1245 8:0.135
0 1:2 2:0.54 3:0.42 4:0.155 5:0.7385 6:0.3515 7:0.152 8:0.215
0 1:1 2:0.465 3:0.375 4:0.12 5:0.471 6:0.222 7:0.119 8:0.14
0 1:1 2:0.415 3:0.325 4:0.1 5:0.3215 6:0.1535 7:0.0595 8:0.105
0 1:2 2:0.475 3:0.375 4:0.125 5:0.593 6:0.277 7:0.115 8:0.18
0 1:1 2:0.345 3:0.275 4:0.095 5:0.1995 6:0.0755 7:0.0535 8:0.07
0 1:2 2:0.47 3:0.38 4:0.145 5:0.5865 6:0.2385 7:0.144 8:0.185
0 1:2 2:0.535 3:0.44 4:0.15 5:0.6765 6:0.256 7:0.139 8:0.26
0 1:2 2:0.515 3:0.455 4:0.135 5:0.7225 6:0.295 7:0.1625 8:0.235
0 1:0 2:0.515 3:0.415 4:0.14 5:0.6935 6:0.3115 7:0.152 8:0.2
0 1:0 2:0.525 3:0.44 4:0.15 5:0.8425 6:0.3685 7:0.1985 8:0.24
0 1:2 2:0.45 3:0.355 4:0.115 5:0.479 6:0.2125 7:0.1045 8:0.15
0 1:2 2:0.59 3:0.485 4:0.12 5:0.911 6:0.39 7:0.182 8:0.29
0 1:2 2:0.59 3:0.5 4:0.165 5:1.1045 6:0.4565 7:0.2425 8:0.34
0 1:2 2:0.585 3:0.475 4:0.12 5:0.945 6:0.41 7:0.2115 8:0.28
0 1:0 2:0.62 3:0.47 4:0.14 5:1.0325 6:0.3605 7:0.224 8:0.36
0 1:2 2:0.545 3:0.41 4:0.14 5:0.625 6:0.223 7:0.16 8:0.235
0 1:2 2:0.58 3:0.45 4:0.175 5:1.068 6:0.425 7:0.203 8:0.32
0 1:0 2:0.61 3:0.485 4:0.165 5:1.0915 6:0.3935 7:0.2435 8:0.33
0 1:2 2:0.6 3:0.5 4:0.16 5:1.015 6:0.3995 7:0.1735 8:0.33
0 1:0 2:0.56 3:0.455 4:0.125 5:0.943 6:0.344 7:0.129 8:0.375
0 1:0 2:0.57 3:0.45 4:0.175 5:0.9555 6:0.38 7:0.1665 8:0.295
0 1:2 2:0.565 3:0.455 4:0.17 5:0.9065 6:0.342 7:0.156 8:0.32
0 1:1 2:0.44 3:0.345 4:0.1 5:0.366 6:0.122 7:0.0905 8:0.12
0 1:2 2:0.5 3:0.415 4:0.165 5:0.6885 6:0.249 7:0.138 8:0.25
0 1:1 2:0.335 3:0.26 4:0.1 5:0.192 6:0.0785 7:0.0585 8:0.07
0 1:0 2:0.505 3:0.425 4:0.14 5:0.85 6:0.275 7:0.1625 8:0.285
0 1:1 2:0.395 3:0.295 4:0.1 5:0.2715 6:0.134 7:0.0325 8:0.085
0 1:0 2:0.41 3:0.325 4:0.105 5:0.3635 6:0.159 7:0.077 8:0.12
0 1:0 2:0.56 3:0.455 4:0.19 5:0.714 6:0.283 7:0.129 8:0.275
0 1:2 2:0.565 3:0.435 4:0.185 5:0.9815 6:0.329 7:0.136 8:0.39
0 1:2 2:0.565 3:0.455 4:0.185 5:0.9265 6:0.354 7:0.1575 8:0.375
0 1:2 2:0.605 3:0.5 4:0.175 5:1.098 6:0.4765 7:0.232 8:0.375
0 1:0 2:0.675 3:0.535 4:0.16 5:1.41 6:0.592 7:0.3175 8:0.42
0 1:0 2:0.665 3:0.555 4:0.195 5:1.4385 6:0.581 7:0.354 8:0.36
0 1:0 2:0.645 3:0.55 4:0.175 5:1.2915 6:0.57 7:0.3045 8:0.33
0 1:0 2:0.64 3:0.54 4:0.175 5:1.221 6:0.51 7:0.259 8:0.39
0 1:1 2:0.36 3:0.28 4:0.105 5:0.199 6:0.0695 7:0.045 8:0.08
0 1:0 2:0.585 3:0.465 4:0.17 5:0.9915 6:0.3865 7:0.224 8:0.265
0 1:1 2:0.255 3:0.195 4:0.07 5:0.0735 6:0.0255 7:0.02 8:0.025
0 1:1 2:0.175 3:0.125 4:0.05 5:0.0235 6:0.008 7:0.0035 8:0.008
0 1:2 2:0.655 3:0.53 4:0.195 5:1.388 6:0.567 7:0.2735 8:0.41
0 1:0 2:0.68 3:0.55 4:0.21 5:1.7445 6:0.5975 7:0.305 8:0.625
0 1:0 2:0.515 3:0.405 4:0.12 5:0.646 6:0.2895 7:0.1405 8:0.177
0 1:2 2:0.53 3:0.415 4:0.175 5:0.7395 6:0.261 7:0.1395 8:0.2645
0 1:0 2:0.465 3:0.35 4:0.115 5:0.421 6:0.1565 7:0.091 8:0.1345
